WaferID,BTM_X_mm,BTM_Y_mm,BTM_Thickness,TFK_X_mm,TFK_Y_mm,TFK_Thickness,Distance_mm,Thickness_Delta,BTM_File,TFK_File
AANBD182TEC1,-57.9,96.5,3365.0,-57.9062,96.51,3377.389893,0.011766052864070403,-12.38989300000003,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,94.9,61.8,3366.0,94.9361,61.8829,3375.5,0.09041913514295342,-9.5,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,-118.6,-3.6,3364.0,-118.655,-3.6622,3375.110107,0.08302915150717083,-11.11010699999997,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,0.0,127.4,3360.0,0.0067,127.428,3372.060059,0.028790449805439457,-12.06005899999991,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,0.0,-134.7,3360.0,0.0067,-134.7529999,3372.350098,0.05342171281427001,-12.350097999999889,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,-96.5,96.5,3357.0,-96.51,96.51,3365.949951,0.014142135623738184,-8.949951000000056,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,96.5,-96.5,3360.0,96.51,-96.51,3369.570068,0.014142135623738184,-9.570067999999992,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,136.2,19.3,3358.0,136.2,19.3019,3370.219971,0.0018999999999991246,-12.219970999999987,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,71.2,127.4,3357.0,71.2039,127.428,3368.179932,0.028270302439124012,-11.179932000000008,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,141.9,-35.9,3360.0,142.401,-36.4348,3377.0,0.7328110534100923,-17.0,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,-135.7,-57.4,3367.0,-136.2,-57.9062,3393.939941,0.7115043499515654,-26.93994100000009,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,-135.7,57.4,3366.0,-136.2,57.9062,3396.649902,0.7115043499515654,-30.64990200000011,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,-57.4,-135.7,3366.0,-57.9062,-136.2,3391.929932,0.7115043499515654,-25.929932000000008,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,-57.4,135.7,3366.0,-57.9062,136.2,3395.790039,0.7115043499515654,-29.79003899999998,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,57.4,-135.7,3367.0,57.9062,-136.2,3392.820068,0.7115043499515654,-25.820067999999992,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD182TEC1,135.7,57.4,3368.0,136.2,57.9062,3396.669922,0.7115043499515654,-28.669922000000042,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T13.38.44.1119450-LCTW01516-8374-TFK659-TTG624-MFGM484CDTFK.xml
AANBD216TEB4,0.0,-3.6,3390.0,0.0067,-3.6622,3391.389893,0.06255981138078963,-1.3898930000000291,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,19.3,-19.3,3384.0,19.3019,-19.3019,3385.389893,0.0026870057685076426,-1.3898930000000291,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,19.3,19.3,3388.0,19.3019,19.3019,3389.610107,0.0026870057685076426,-1.6101069999999709,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-47.5,-36.4,3380.0,-47.4578,-36.4348,3382.649902,0.054698080405078064,-2.649902000000111,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-57.9,19.3,3380.0,-57.9062,19.3019,3383.600098,0.0064845971347489055,-3.600097999999889,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-19.3,-57.9,3379.0,-19.3019,-57.9062,3382.590088,0.0064845971347489055,-3.5900879999999233,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-19.3,57.9,3382.0,-19.3019,57.9062,3383.800049,0.0064845971347489055,-1.8000489999999445,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,71.2,-3.6,3376.0,71.2039,-3.6622,3379.679932,0.062322146946330315,-3.679932000000008,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,57.9,57.9,3377.0,57.9062,57.9062,3379.949951,0.00876812408671285,-2.9499510000000555,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-71.2,61.9,3377.0,-71.1902,61.8829,3379.179932,0.01970913493788968,-2.179932000000008,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,19.3,-96.5,3372.0,19.3019,-96.51,3372.98999,0.010178899744083295,-0.9899900000000343,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,19.3,96.5,3379.0,19.3019,96.51,3379.01001,0.010178899744083295,-0.010009999999965657,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,96.5,19.3,3375.0,96.51,19.3019,3375.709961,0.010178899744083295,-0.7099610000000212,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,71.2,-69.2,3372.0,71.2039,-69.2075,3374.899902,0.008453401682157895,-2.899902000000111,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-96.5,-57.9,3373.0,-96.51,-57.9062,3376.330078,0.011766052864070403,-3.3300779999999577,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-57.9,-96.5,3371.0,-57.9062,-96.51,3374.030029,0.011766052864070403,-3.030029000000013,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-57.9,96.5,3376.0,-57.9062,96.51,3379.820068,0.011766052864070403,-3.820067999999992,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,94.9,61.8,3373.0,94.9361,61.8829,3376.47998,0.09041913514295342,-3.4799800000000687,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-118.6,-3.6,3372.0,-118.655,-3.6622,3374.320068,0.08302915150717083,-2.320067999999992,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,0.0,127.4,3372.0,0.0067,127.428,3375.459961,0.028790449805439457,-3.459961000000021,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,0.0,-134.7,3363.0,0.0067,-134.7529999,3367.25,0.05342171281427001,-4.25,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-96.5,96.5,3368.0,-96.51,96.51,3370.209961,0.014142135623738184,-2.209961000000021,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,96.5,-96.5,3363.0,96.51,-96.51,3367.209961,0.014142135623738184,-4.209961000000021,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,136.2,19.3,3364.0,136.2,19.3019,3365.199951,0.0018999999999991246,-1.1999510000000555,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,71.2,127.4,3365.0,71.2039,127.428,3367.47998,0.028270302439124012,-2.4799800000000687,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,141.9,-35.9,3364.0,142.401,-36.4348,3369.969971,0.7328110534100923,-5.969970999999987,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-135.7,-57.4,3369.0,-136.2,-57.9062,3386.669922,0.7115043499515654,-17.669922000000042,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-135.7,57.4,3371.0,-136.2,57.9062,3388.169922,0.7115043499515654,-17.169922000000042,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-57.4,-135.7,3371.0,-57.9062,-136.2,3389.360107,0.7115043499515654,-18.36010699999997,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,-57.4,135.7,3373.0,-57.9062,136.2,3389.47998,0.7115043499515654,-16.47998000000007,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,57.4,-135.7,3371.0,57.9062,-136.2,3390.050049,0.7115043499515654,-19.050048999999944,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
AANBD216TEB4,135.7,57.4,3371.0,136.2,57.9062,3388.870117,0.7115043499515654,-17.870116999999937,M484-3375-ttg-matching-adj-05mm.csv,2026-03-25T22.50.03.1868498-LCTW01516-8374-TFK657-TTG622-MFGM484CDTFK.xml
