WaferID,BTM_X_mm,BTM_Y_mm,BTM_Thickness,DMT_X_mm,DMT_Y_mm,DMT_Thickness,Distance_mm,Thickness_Delta,BTM_File,DMT_File
AANBD183TEG3,94.9,61.8,3378.0,96.0,63.0,3353.694,1.6278820596099688,24.30600000000004,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,-118.6,-3.6,3378.0,-120.0,-3.0,3354.822,1.523154621172787,23.177999999999884,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,0.0,127.4,3377.0,0.0,126.0,3354.402,1.4000000000000057,22.597999999999956,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,0.0,-134.7,3369.0,0.0,-135.0,3345.674,0.30000000000001137,23.326000000000022,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,-96.5,96.5,3375.0,-96.0,96.0,3351.737,0.7071067811865476,23.26299999999992,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,96.5,-96.5,3370.0,96.0,-96.0,3345.231,0.7071067811865476,24.768999999999778,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,136.2,19.3,3369.0,135.0,18.0,3345.819,1.769180601295406,23.18100000000004,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,71.2,127.4,3370.0,72.0,126.0,3345.673,1.6124515496597134,24.327000000000226,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,141.9,-35.9,3370.0,141.0,-36.0,3345.715,0.9055385138137475,24.284999999999854,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,-136.2,-57.9,3390.0,-135.0,-57.0,3346.743,1.49999999999999,43.25700000000006,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,-136.2,57.9,3390.0,-135.0,57.0,3346.763,1.49999999999999,43.23700000000008,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,-57.9,-136.2,3390.0,-57.0,-135.0,3347.228,1.49999999999999,42.771999999999935,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,-57.9,136.2,3389.0,-57.0,135.0,3347.346,1.49999999999999,41.653999999999996,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD183TEG3,57.9,-136.2,3390.0,57.0,-135.0,3349.933,1.49999999999999,40.06700000000001,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD202TEC1,0.0,-3.6,3372.0,0.0,0.0,3349.915,3.6,22.085000000000036,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,19.3,-19.3,3376.0,18.0,-21.0,3353.03,2.1400934559032696,22.9699999999998,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,19.3,19.3,3375.0,18.0,18.0,3351.7,1.8384776310850246,23.300000000000182,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-47.5,-36.4,3373.0,-48.0,-36.0,3349.068,0.640312423743284,23.93199999999979,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-57.9,19.3,3373.0,-57.0,18.0,3350.829,1.5811388300841893,22.17099999999982,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-19.3,-57.9,3375.0,-18.0,-57.0,3353.156,1.5811388300841893,21.84400000000005,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-19.3,57.9,3372.0,-18.0,57.0,3351.739,1.5811388300841893,20.260999999999967,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,71.2,-3.6,3370.0,72.0,-3.0,3349.406,0.9999999999999978,20.59400000000005,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,57.9,57.9,3367.0,57.0,57.0,3346.045,1.2727922061357835,20.954999999999927,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-71.2,61.9,3364.0,-72.0,63.0,3343.842,1.3601470508735438,20.1579999999999,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,19.3,-96.5,3366.0,18.0,-96.0,3345.398,1.3928388277184127,20.60199999999986,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,19.3,96.5,3363.0,18.0,96.0,3345.812,1.3928388277184127,17.188000000000102,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,96.5,19.3,3367.0,96.0,18.0,3349.269,1.3928388277184127,17.731000000000222,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,71.2,-69.2,3370.0,72.0,-69.0,3349.994,0.82462112512353,20.005999999999858,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-96.5,-57.9,3361.0,-96.0,-57.0,3342.79,1.0295630140986987,18.210000000000036,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-57.9,-96.5,3361.0,-57.0,-96.0,3343.878,1.0295630140986987,17.121999999999844,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-57.9,96.5,3359.0,-57.0,96.0,3343.74,1.0295630140986987,15.260000000000218,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,94.9,61.8,3364.0,96.0,63.0,3346.544,1.6278820596099688,17.45600000000013,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-118.6,-3.6,3357.0,-120.0,-3.0,3339.565,1.523154621172787,17.434999999999945,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,0.0,127.4,3354.0,0.0,126.0,3338.336,1.4000000000000057,15.664000000000215,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,0.0,-134.7,3354.0,0.0,-135.0,3338.758,0.30000000000001137,15.24200000000019,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-96.5,96.5,3348.0,-96.0,96.0,3336.263,0.7071067811865476,11.73700000000008,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,96.5,-96.5,3352.0,96.0,-96.0,3340.419,0.7071067811865476,11.581000000000131,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,136.2,19.3,3353.0,135.0,18.0,3340.59,1.769180601295406,12.409999999999854,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,71.2,127.4,3350.0,72.0,126.0,3334.185,1.6124515496597134,15.815000000000055,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,141.9,-35.9,3356.0,141.0,-36.0,3338.716,0.9055385138137475,17.284000000000106,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-136.2,-57.9,3386.0,-135.0,-57.0,3337.544,1.49999999999999,48.45600000000013,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-136.2,57.9,3390.0,-135.0,57.0,3339.929,1.49999999999999,50.07099999999991,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-57.9,-136.2,3388.0,-57.0,-135.0,3337.418,1.49999999999999,50.58199999999988,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,-57.9,136.2,3387.0,-57.0,135.0,3336.966,1.49999999999999,50.034000000000106,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD202TEC1,57.9,-136.2,3390.0,57.0,-135.0,3343.196,1.49999999999999,46.80400000000009,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,0.0,-3.6,3365.0,0.0,0.0,3349.712,3.6,15.288000000000011,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,19.3,-19.3,3363.0,18.0,-21.0,3343.217,2.1400934559032696,19.7829999999999,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,19.3,19.3,3364.0,18.0,18.0,3344.474,1.8384776310850246,19.52599999999984,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-47.5,-36.4,3360.0,-48.0,-36.0,3340.395,0.640312423743284,19.605000000000018,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-57.9,19.3,3358.0,-57.0,18.0,3339.099,1.5811388300841893,18.90099999999984,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-19.3,-57.9,3357.0,-18.0,-57.0,3336.877,1.5811388300841893,20.123000000000047,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-19.3,57.9,3358.0,-18.0,57.0,3339.354,1.5811388300841893,18.646000000000186,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,71.2,-3.6,3356.0,72.0,-3.0,3338.998,0.9999999999999978,17.001999999999953,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,57.9,57.9,3355.0,57.0,57.0,3336.68,1.2727922061357835,18.320000000000164,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-71.2,61.9,3352.0,-72.0,63.0,3334.428,1.3601470508735438,17.572000000000116,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,19.3,-96.5,3353.0,18.0,-96.0,3335.092,1.3928388277184127,17.9079999999999,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,19.3,96.5,3354.0,18.0,96.0,3336.085,1.3928388277184127,17.914999999999964,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,96.5,19.3,3353.0,96.0,18.0,3336.604,1.3928388277184127,16.396000000000186,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,71.2,-69.2,3354.0,72.0,-69.0,3335.698,0.82462112512353,18.302000000000135,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-96.5,-57.9,3351.0,-96.0,-57.0,3332.856,1.0295630140986987,18.143999999999778,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-57.9,-96.5,3351.0,-57.0,-96.0,3333.675,1.0295630140986987,17.324999999999818,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-57.9,96.5,3351.0,-57.0,96.0,3334.908,1.0295630140986987,16.0920000000001,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,94.9,61.8,3353.0,96.0,63.0,3336.079,1.6278820596099688,16.92099999999982,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-118.6,-3.6,3349.0,-120.0,-3.0,3330.436,1.523154621172787,18.56399999999985,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,0.0,127.4,3349.0,0.0,126.0,3333.307,1.4000000000000057,15.693000000000211,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,0.0,-134.7,3345.0,0.0,-135.0,3325.405,0.30000000000001137,19.5949999999998,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-96.5,96.5,3345.0,-96.0,96.0,3328.428,0.7071067811865476,16.572000000000116,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,96.5,-96.5,3345.0,96.0,-96.0,3329.056,0.7071067811865476,15.94399999999996,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,136.2,19.3,3346.0,135.0,18.0,3328.565,1.769180601295406,17.434999999999945,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,71.2,127.4,3344.0,72.0,126.0,3327.317,1.6124515496597134,16.682999999999993,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,141.9,-35.9,3348.0,141.0,-36.0,3328.03,0.9055385138137475,19.9699999999998,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-136.2,-57.9,3367.0,-135.0,-57.0,3327.951,1.49999999999999,39.04899999999998,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-136.2,57.9,3367.0,-135.0,57.0,3327.323,1.49999999999999,39.677000000000135,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-57.9,-136.2,3367.0,-57.0,-135.0,3329.193,1.49999999999999,37.80699999999979,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,-57.9,136.2,3365.0,-57.0,135.0,3326.933,1.49999999999999,38.06700000000001,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD159TED5,57.9,-136.2,3368.0,57.0,-135.0,3332.912,1.49999999999999,35.08800000000019,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.03.50.2581867-LCTW01516-8374-DMT115-TTG624-DMTDUMMY.xml
AANBD204TED2,0.0,-3.6,3399.0,0.0,0.0,3381.634,3.6,17.365999999999985,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,19.3,-19.3,3390.0,18.0,-21.0,3363.507,2.1400934559032696,26.492999999999938,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,19.3,19.3,3392.0,18.0,18.0,3366.751,1.8384776310850246,25.248999999999796,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-47.5,-36.4,3382.0,-48.0,-36.0,3357.571,0.640312423743284,24.429000000000087,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-57.9,19.3,3384.0,-57.0,18.0,3359.625,1.5811388300841893,24.375,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-19.3,-57.9,3382.0,-18.0,-57.0,3358.688,1.5811388300841893,23.311999999999898,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-19.3,57.9,3383.0,-18.0,57.0,3359.984,1.5811388300841893,23.016000000000076,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,71.2,-3.6,3380.0,72.0,-3.0,3355.359,0.9999999999999978,24.641000000000076,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,57.9,57.9,3379.0,57.0,57.0,3355.701,1.2727922061357835,23.298999999999978,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-71.2,61.9,3378.0,-72.0,63.0,3355.561,1.3601470508735438,22.43899999999985,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,19.3,-96.5,3378.0,18.0,-96.0,3352.938,1.3928388277184127,25.061999999999898,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,19.3,96.5,3381.0,18.0,96.0,3356.434,1.3928388277184127,24.565999999999804,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,96.5,19.3,3379.0,96.0,18.0,3354.984,1.3928388277184127,24.016000000000076,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,71.2,-69.2,3378.0,72.0,-69.0,3354.933,0.82462112512353,23.067000000000007,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-96.5,-57.9,3376.0,-96.0,-57.0,3350.464,1.0295630140986987,25.536000000000058,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-57.9,-96.5,3375.0,-57.0,-96.0,3349.828,1.0295630140986987,25.172000000000025,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-57.9,96.5,3377.0,-57.0,96.0,3353.608,1.0295630140986987,23.391999999999825,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,94.9,61.8,3377.0,96.0,63.0,3353.061,1.6278820596099688,23.93899999999985,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-118.6,-3.6,3375.0,-120.0,-3.0,3352.49,1.523154621172787,22.51000000000022,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,0.0,127.4,3376.0,0.0,126.0,3353.4,1.4000000000000057,22.59999999999991,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,0.0,-134.7,3368.0,0.0,-135.0,3344.307,0.30000000000001137,23.69300000000021,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-96.5,96.5,3371.0,-96.0,96.0,3346.657,0.7071067811865476,24.342999999999847,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,96.5,-96.5,3369.0,96.0,-96.0,3347.702,0.7071067811865476,21.297999999999774,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,136.2,19.3,3370.0,135.0,18.0,3347.224,1.769180601295406,22.77599999999984,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,71.2,127.4,3371.0,72.0,126.0,3344.5,1.6124515496597134,26.5,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,141.9,-35.9,3369.0,141.0,-36.0,3344.508,0.9055385138137475,24.49200000000019,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-136.2,-57.9,3386.0,-135.0,-57.0,3345.145,1.49999999999999,40.85500000000002,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-136.2,57.9,3387.0,-135.0,57.0,3346.155,1.49999999999999,40.8449999999998,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-57.9,-136.2,3385.0,-57.0,-135.0,3346.601,1.49999999999999,38.39899999999989,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,-57.9,136.2,3387.0,-57.0,135.0,3347.49,1.49999999999999,39.51000000000022,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD204TED2,57.9,-136.2,3387.0,57.0,-135.0,3343.497,1.49999999999999,43.503000000000156,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,0.0,-3.6,3395.0,0.0,0.0,3370.514,3.6,24.485999999999876,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,19.3,-19.3,3389.0,18.0,-21.0,3363.854,2.1400934559032696,25.146000000000186,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,19.3,19.3,3393.0,18.0,18.0,3370.341,1.8384776310850246,22.659000000000106,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-47.5,-36.4,3385.0,-48.0,-36.0,3360.392,0.640312423743284,24.608000000000175,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-57.9,19.3,3385.0,-57.0,18.0,3364.208,1.5811388300841893,20.791999999999916,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
AANBD216TEB4,-19.3,-57.9,3384.0,-18.0,-57.0,3361.237,1.5811388300841893,22.76299999999992,M484-3375-ttg-TFK-matching.csv,2026-03-26T10.49.34.0629148-LCTW01516-8374-DMT115-TTG622-DMTDUMMY.xml
